,postalCode,typeProperty,subtypeProperty,price,typeSale,subtypeSale,BedroomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
9422,8370,APARTMENT,DUPLEX,355000.0,FOR_SALE,BUY_REGULAR,2.0,86.0,,,0,0,1,,0,,0,2.0,0,
9423,8370,APARTMENT,DUPLEX,365000.0,FOR_SALE,BUY_REGULAR,2.0,79.0,,,0,0,1,,0,,0,2.0,0,
9424,8370,APARTMENT,DUPLEX,385000.0,FOR_SALE,BUY_REGULAR,2.0,96.0,,,0,0,1,,0,,0,2.0,0,
9425,3390,APARTMENT,APARTMENT,318000.0,FOR_SALE,BUY_REGULAR,2.0,111.0,0.0,USA_HYPER_EQUIPPED,0,0,1,19.0,0,,0,,0,AS_NEW
9426,8670,APARTMENT,APARTMENT,148500.0,FOR_SALE,BUY_REGULAR,2.0,50.0,0.0,INSTALLED,0,0,0,,1,,0,2.0,0,TO_BE_DONE_UP
9427,1000,APARTMENT,APARTMENT,750000.0,FOR_SALE,BUY_REGULAR,3.0,144.0,0.0,HYPER_EQUIPPED,0,0,1,12.0,0,,0,3.0,0,AS_NEW
9428,1050,APARTMENT,APARTMENT,750000.0,FOR_SALE,BUY_REGULAR,3.0,144.0,0.0,HYPER_EQUIPPED,0,0,1,12.0,0,,0,3.0,0,AS_NEW
9429,4480,APARTMENT,APARTMENT,99500.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,NOT_INSTALLED,0,0,0,,1,1500.0,0,,0,GOOD
9430,2800,APARTMENT,FLAT_STUDIO,180000.0,FOR_SALE,BUY_REGULAR,1.0,60.0,0.0,SEMI_EQUIPPED,0,0,1,5.0,0,,0,5.0,0,GOOD
9431,9120,APARTMENT,GROUND_FLOOR,319000.0,FOR_SALE,BUY_REGULAR,2.0,84.0,0.0,INSTALLED,0,0,1,24.0,1,74.0,0,,0,AS_NEW
9432,8300,APARTMENT,APARTMENT,1095000.0,FOR_SALE,BUY_REGULAR,2.0,110.0,,,0,0,1,5.0,0,,0,2.0,0,AS_NEW
9433,9940,APARTMENT,APARTMENT,360000.0,FOR_SALE,BUY_REGULAR,2.0,101.0,,,0,0,1,34.0,0,,0,,0,
9434,1070,APARTMENT,APARTMENT,240000.0,FOR_SALE,BUY_REGULAR,2.0,82.0,,,0,0,1,2.0,1,,0,2.0,0,TO_BE_DONE_UP
9435,1090,APARTMENT,APARTMENT,239000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,HYPER_EQUIPPED,0,0,1,3.0,0,,0,2.0,0,AS_NEW
9436,1083,APARTMENT,APARTMENT,139000.0,FOR_SALE,BUY_REGULAR,1.0,55.0,0.0,SEMI_EQUIPPED,0,0,1,13.0,0,,0,,0,TO_BE_DONE_UP
9437,1080,APARTMENT,APARTMENT,187000.0,FOR_SALE,BUY_REGULAR,1.0,50.0,0.0,INSTALLED,0,0,1,30.0,0,,0,1.0,0,JUST_RENOVATED
9438,9300,APARTMENT,APARTMENT,209000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,INSTALLED,0,0,0,,0,,0,4.0,0,GOOD
9439,9700,APARTMENT,DUPLEX,220000.0,FOR_SALE,BUY_REGULAR,2.0,123.0,,,1,0,0,,1,,0,2.0,0,AS_NEW
9440,9700,APARTMENT,APARTMENT,220000.0,FOR_SALE,BUY_REGULAR,2.0,123.0,,,1,0,0,,1,,0,2.0,0,AS_NEW
9441,9050,APARTMENT,APARTMENT,250000.0,FOR_SALE,BUY_REGULAR,2.0,94.0,0.0,INSTALLED,0,0,1,19.0,0,,0,,0,AS_NEW
9442,4570,APARTMENT,APARTMENT,835000.0,FOR_SALE,BUY_REGULAR,16.0,614.0,,,0,0,1,,1,600.0,0,4.0,0,
9443,8400,APARTMENT,APARTMENT,175000.0,FOR_SALE,BUY_REGULAR,1.0,60.0,0.0,INSTALLED,0,0,0,,0,,0,2.0,0,JUST_RENOVATED
9444,9190,APARTMENT,APARTMENT,239000.0,FOR_SALE,BUY_REGULAR,2.0,104.0,0.0,INSTALLED,0,0,1,4.0,0,,0,,0,
9445,8620,APARTMENT,APARTMENT,249500.0,FOR_SALE,BUY_REGULAR,2.0,66.0,,,0,0,1,,1,,0,,0,AS_NEW
9446,2000,APARTMENT,LOFT,875000.0,FOR_SALE,BUY_REGULAR,3.0,316.0,0.0,HYPER_EQUIPPED,0,0,0,,1,117.0,0,2.0,0,AS_NEW
9447,5030,APARTMENT,APARTMENT,85000.0,FOR_SALE,BUY_REGULAR,1.0,47.0,,,0,0,1,2.0,0,,0,2.0,0,AS_NEW
9448,6000,APARTMENT,APARTMENT,89900.0,FOR_SALE,BUY_REGULAR,2.0,76.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,0,2.0,0,TO_BE_DONE_UP
9449,8434,APARTMENT,APARTMENT,94000.0,FOR_SALE,BUY_REGULAR,1.0,33.0,,,0,0,1,,0,,0,2.0,0,GOOD
9450,8434,APARTMENT,APARTMENT,94000.0,FOR_SALE,BUY_REGULAR,1.0,33.0,,,0,0,1,,0,,0,2.0,0,GOOD
9451,2020,APARTMENT,APARTMENT,110000.0,FOR_SALE,BUY_REGULAR,1.0,61.0,,,0,0,0,,0,,0,2.0,0,TO_RENOVATE
9452,9060,APARTMENT,APARTMENT,124900.0,FOR_SALE,BUY_REGULAR,2.0,76.0,,,1,0,0,,0,,0,2.0,0,GOOD
9453,1652,APARTMENT,SERVICE_FLAT,130000.0,FOR_SALE,BUY_REGULAR,1.0,41.0,0.0,HYPER_EQUIPPED,0,0,1,3.0,0,,0,,0,AS_NEW
9454,9060,APARTMENT,APARTMENT,132000.0,FOR_SALE,BUY_REGULAR,2.0,76.0,,,1,0,0,,0,,0,2.0,0,GOOD
9455,8434,APARTMENT,FLAT_STUDIO,140000.0,FOR_SALE,BUY_REGULAR,,30.0,,,1,0,1,3.0,0,,0,2.0,0,GOOD
9456,2020,APARTMENT,APARTMENT,145000.0,FOR_SALE,BUY_REGULAR,1.0,72.0,,,0,0,0,,0,,0,2.0,0,AS_NEW
9457,8430,APARTMENT,APARTMENT,149000.0,FOR_SALE,BUY_REGULAR,1.0,,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,,0,GOOD
9458,8434,APARTMENT,APARTMENT,154000.0,FOR_SALE,BUY_REGULAR,1.0,50.0,,,1,0,0,,0,,0,2.0,0,GOOD
9459,4041,APARTMENT,APARTMENT,158000.0,FOR_SALE,BUY_REGULAR,2.0,65.0,0.0,HYPER_EQUIPPED,0,0,1,19.0,0,,0,3.0,0,AS_NEW
9460,8434,APARTMENT,APARTMENT,158000.0,FOR_SALE,BUY_REGULAR,1.0,30.0,,,1,0,0,,0,,0,2.0,0,GOOD
9461,8400,APARTMENT,APARTMENT,169000.0,FOR_SALE,BUY_REGULAR,2.0,82.0,,,1,0,0,,0,,0,2.0,0,GOOD
9462,1080,APARTMENT,APARTMENT,175000.0,FOR_SALE,BUY_REGULAR,1.0,55.0,0.0,USA_HYPER_EQUIPPED,0,0,1,17.0,0,,0,4.0,0,JUST_RENOVATED
9463,5020,APARTMENT,APARTMENT,175000.0,FOR_SALE,BUY_REGULAR,2.0,70.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,AS_NEW
9464,8400,APARTMENT,FLAT_STUDIO,178000.0,FOR_SALE,BUY_REGULAR,,37.0,0.0,INSTALLED,0,0,1,3.0,0,,0,2.0,0,GOOD
9465,1800,APARTMENT,APARTMENT,179000.0,FOR_SALE,BUY_REGULAR,1.0,55.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,,0,AS_NEW
9466,1400,APARTMENT,APARTMENT,180000.0,FOR_SALE,BUY_REGULAR,1.0,60.0,0.0,INSTALLED,0,0,1,,0,,0,2.0,0,GOOD
9467,8800,APARTMENT,APARTMENT,182500.0,FOR_SALE,BUY_REGULAR,2.0,82.0,0.0,INSTALLED,0,0,0,,0,,0,1.0,0,JUST_RENOVATED
9468,6840,APARTMENT,APARTMENT,186900.0,FOR_SALE,BUY_REGULAR,2.0,83.0,0.0,INSTALLED,0,0,1,7.0,0,,0,,0,
9469,6840,APARTMENT,APARTMENT,187900.0,FOR_SALE,BUY_REGULAR,2.0,83.0,0.0,INSTALLED,0,0,1,6.0,0,,0,,0,
9470,2660,APARTMENT,APARTMENT,195000.0,FOR_SALE,BUY_REGULAR,1.0,63.0,0.0,SEMI_EQUIPPED,0,0,1,24.0,0,,0,,0,AS_NEW
9471,6790,APARTMENT,APARTMENT,195000.0,FOR_SALE,BUY_REGULAR,2.0,84.0,,,0,0,0,,0,,0,,0,AS_NEW
9472,2100,APARTMENT,APARTMENT,198000.0,FOR_SALE,BUY_REGULAR,2.0,97.0,0.0,INSTALLED,0,0,1,12.0,0,,0,2.0,0,
9473,1050,APARTMENT,FLAT_STUDIO,199000.0,FOR_SALE,BUY_REGULAR,,,0.0,INSTALLED,0,0,0,,0,,0,,0,GOOD
9474,4000,APARTMENT,APARTMENT,199000.0,FOR_SALE,BUY_REGULAR,2.0,115.0,0.0,INSTALLED,0,0,1,30.0,1,30.0,0,3.0,0,AS_NEW
9475,9400,APARTMENT,APARTMENT,199000.0,FOR_SALE,BUY_REGULAR,2.0,80.0,0.0,INSTALLED,0,0,0,,1,,0,,0,AS_NEW
9476,1000,APARTMENT,APARTMENT,205000.0,FOR_SALE,BUY_REGULAR,2.0,74.0,,,0,0,1,7.0,0,,0,,0,AS_NEW
9477,1080,APARTMENT,APARTMENT,205000.0,FOR_SALE,BUY_REGULAR,2.0,74.0,,,0,0,1,7.0,0,,0,,0,AS_NEW
9478,8434,APARTMENT,APARTMENT,205000.0,FOR_SALE,BUY_REGULAR,2.0,65.0,,,1,0,0,,0,,0,2.0,0,GOOD
9479,1082,APARTMENT,DUPLEX,210000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,JUST_RENOVATED
9480,8610,APARTMENT,APARTMENT,210000.0,FOR_SALE,BUY_REGULAR,2.0,93.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,1,1.0,0,,0,AS_NEW
9481,8980,APARTMENT,APARTMENT,211709.0,FOR_SALE,BUY_REGULAR,2.0,101.0,,,0,0,1,6.0,0,,0,,0,
9482,1360,APARTMENT,APARTMENT,211900.0,FOR_SALE,BUY_REGULAR,1.0,67.0,0.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,,0,,0,AS_NEW
9483,1020,APARTMENT,APARTMENT,215000.0,FOR_SALE,BUY_REGULAR,3.0,90.0,0.0,INSTALLED,0,0,1,22.0,0,,0,,0,TO_RENOVATE
9484,4633,APARTMENT,APARTMENT,215000.0,FOR_SALE,BUY_REGULAR,1.0,77.0,0.0,INSTALLED,0,0,1,,0,,0,,0,
9485,8790,APARTMENT,APARTMENT,215000.0,FOR_SALE,BUY_REGULAR,1.0,76.0,0.0,INSTALLED,0,0,0,,0,,0,4.0,0,GOOD
9486,8340,APARTMENT,APARTMENT,218000.0,FOR_SALE,BUY_REGULAR,2.0,86.0,,,0,0,0,,0,,0,,0,AS_NEW
9487,8980,APARTMENT,APARTMENT,220000.0,FOR_SALE,BUY_REGULAR,2.0,106.0,,,0,0,1,6.0,0,,0,,0,
9488,9690,APARTMENT,GROUND_FLOOR,220000.0,FOR_SALE,BUY_REGULAR,2.0,95.0,0.0,INSTALLED,0,0,1,32.0,1,25.0,0,4.0,0,
9489,8980,APARTMENT,APARTMENT,223500.0,FOR_SALE,BUY_REGULAR,2.0,99.0,,,0,0,1,15.0,0,,0,,0,
9490,1070,APARTMENT,APARTMENT,225000.0,FOR_SALE,BUY_REGULAR,1.0,78.0,0.0,USA_SEMI_EQUIPPED,0,0,1,18.0,0,,0,2.0,0,AS_NEW
9491,1083,APARTMENT,APARTMENT,225000.0,FOR_SALE,BUY_REGULAR,3.0,90.0,0.0,HYPER_EQUIPPED,0,0,1,12.0,0,,0,4.0,0,GOOD
9492,3090,APARTMENT,APARTMENT,225000.0,FOR_SALE,BUY_REGULAR,2.0,94.0,0.0,INSTALLED,0,0,1,4.0,0,,0,2.0,0,GOOD
9493,4280,APARTMENT,GROUND_FLOOR,225000.0,FOR_SALE,BUY_REGULAR,2.0,104.0,0.0,INSTALLED,0,0,1,7.0,0,,0,4.0,0,GOOD
9494,9900,APARTMENT,APARTMENT,225000.0,FOR_SALE,BUY_REGULAR,2.0,80.0,,,0,0,1,,0,,0,2.0,0,GOOD
9495,1200,APARTMENT,APARTMENT,235000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,,,0,0,1,16.0,0,,0,,0,
9496,1420,APARTMENT,APARTMENT,235000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,0.0,INSTALLED,0,0,1,11.0,0,,0,2.0,0,GOOD
9497,1840,APARTMENT,APARTMENT,235000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,NOT_INSTALLED,0,0,1,27.0,0,,0,2.0,0,
9498,9820,APARTMENT,APARTMENT,235000.0,FOR_SALE,BUY_REGULAR,3.0,91.0,,,0,0,1,,1,,0,,0,JUST_RENOVATED
9499,9940,APARTMENT,APARTMENT,235000.0,FOR_SALE,BUY_REGULAR,2.0,88.0,,,0,0,0,,0,,0,3.0,0,GOOD
9500,8400,APARTMENT,APARTMENT,239000.0,FOR_SALE,BUY_REGULAR,3.0,,0.0,HYPER_EQUIPPED,0,0,1,,0,,0,,0,AS_NEW
9501,8980,APARTMENT,APARTMENT,242929.0,FOR_SALE,BUY_REGULAR,2.0,105.0,,,0,0,1,25.0,0,,0,,0,
9502,9190,APARTMENT,APARTMENT,243225.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,INSTALLED,0,0,1,7.0,1,80.0,0,4.0,0,
9503,3090,APARTMENT,APARTMENT,245000.0,FOR_SALE,BUY_REGULAR,3.0,108.0,,,0,0,0,,0,,0,3.0,0,AS_NEW
9504,4633,APARTMENT,DUPLEX,245000.0,FOR_SALE,BUY_REGULAR,1.0,117.0,0.0,INSTALLED,0,0,1,27.0,0,,0,,0,
9505,8870,APARTMENT,GROUND_FLOOR,245000.0,FOR_SALE,BUY_REGULAR,3.0,112.0,0.0,HYPER_EQUIPPED,0,0,1,8.0,1,1.0,0,,0,AS_NEW
9506,9400,APARTMENT,APARTMENT,245000.0,FOR_SALE,BUY_REGULAR,2.0,102.0,0.0,INSTALLED,0,0,1,,0,,0,,0,AS_NEW
9507,1210,APARTMENT,APARTMENT,248000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,SEMI_EQUIPPED,0,0,1,3.0,0,,0,,0,TO_RENOVATE
9508,2000,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,2.0,82.0,,,0,0,1,,0,,0,2.0,0,GOOD
9509,5002,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,3.0,100.0,,,0,0,0,,1,,0,3.0,0,AS_NEW
9510,1090,APARTMENT,APARTMENT,250000.0,FOR_SALE,BUY_REGULAR,3.0,88.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,JUST_RENOVATED
9511,1970,APARTMENT,SERVICE_FLAT,255000.0,FOR_SALE,BUY_REGULAR,1.0,67.0,,,0,0,1,7.0,0,,0,,0,AS_NEW
9512,1160,APARTMENT,SERVICE_FLAT,265000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,USA_HYPER_EQUIPPED,0,0,1,21.0,1,,0,2.0,0,AS_NEW
9513,1800,APARTMENT,APARTMENT,265000.0,FOR_SALE,BUY_REGULAR,3.0,95.0,,,0,0,0,,0,,0,2.0,0,TO_BE_DONE_UP
9514,8900,APARTMENT,APARTMENT,269000.0,FOR_SALE,BUY_REGULAR,3.0,108.0,,,0,0,1,,0,,0,,0,AS_NEW
9515,9620,APARTMENT,GROUND_FLOOR,269000.0,FOR_SALE,BUY_REGULAR,2.0,102.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,1,117.0,0,,0,AS_NEW
9516,4633,APARTMENT,APARTMENT,275000.0,FOR_SALE,BUY_REGULAR,2.0,104.0,0.0,INSTALLED,0,0,1,8.0,0,,0,,0,
9517,9700,APARTMENT,APARTMENT,285000.0,FOR_SALE,BUY_REGULAR,1.0,,0.0,INSTALLED,0,0,0,,0,,0,4.0,0,GOOD
9518,9400,APARTMENT,DUPLEX,290000.0,FOR_SALE,BUY_REGULAR,1.0,134.0,0.0,HYPER_EQUIPPED,0,0,1,,1,,0,,0,AS_NEW
9519,9970,APARTMENT,PENTHOUSE,295000.0,FOR_SALE,BUY_REGULAR,3.0,119.0,0.0,INSTALLED,0,0,0,,0,,0,4.0,0,AS_NEW
9520,1360,APARTMENT,APARTMENT,304800.0,FOR_SALE,BUY_REGULAR,3.0,132.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,,0,,0,AS_NEW
9521,1970,APARTMENT,APARTMENT,309500.0,FOR_SALE,BUY_REGULAR,2.0,92.0,0.0,USA_HYPER_EQUIPPED,0,0,1,14.0,0,,0,,0,AS_NEW
9522,1970,APARTMENT,APARTMENT,314900.0,FOR_SALE,BUY_REGULAR,2.0,95.0,0.0,USA_HYPER_EQUIPPED,0,0,1,14.0,0,,0,,0,AS_NEW
9523,1348,APARTMENT,APARTMENT,315000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,HYPER_EQUIPPED,0,0,1,5.0,0,,0,2.0,0,AS_NEW
9524,1970,APARTMENT,APARTMENT,329000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,,0,,0,AS_NEW
9525,8000,APARTMENT,LOFT,330000.0,FOR_SALE,BUY_REGULAR,2.0,143.0,0.0,HYPER_EQUIPPED,0,0,1,100.0,0,,0,,0,AS_NEW
9526,1970,APARTMENT,APARTMENT,335000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,,0,,0,AS_NEW
9527,8210,APARTMENT,APARTMENT,335000.0,FOR_SALE,BUY_REGULAR,2.0,108.0,0.0,INSTALLED,0,0,1,12.0,0,,0,4.0,0,AS_NEW
9528,9000,APARTMENT,APARTMENT,340000.0,FOR_SALE,BUY_REGULAR,3.0,127.0,0.0,INSTALLED,0,0,0,,0,,0,2.0,0,JUST_RENOVATED
9529,8301,APARTMENT,APARTMENT,345000.0,FOR_SALE,BUY_REGULAR,2.0,82.0,0.0,INSTALLED,1,0,0,,1,,0,,0,AS_NEW
9530,8770,APARTMENT,APARTMENT,355000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,HYPER_EQUIPPED,0,0,1,96.0,0,,0,2.0,0,
9531,1000,APARTMENT,GROUND_FLOOR,359000.0,FOR_SALE,BUY_REGULAR,1.0,126.0,0.0,HYPER_EQUIPPED,0,0,1,5.0,0,,0,2.0,0,JUST_RENOVATED
9532,1030,APARTMENT,APARTMENT,365000.0,FOR_SALE,BUY_REGULAR,3.0,,0.0,INSTALLED,0,0,0,,0,,0,2.0,0,
9533,3001,APARTMENT,APARTMENT,365000.0,FOR_SALE,BUY_REGULAR,3.0,100.0,,,0,0,1,5.0,0,,0,3.0,0,GOOD
9534,8400,APARTMENT,APARTMENT,370000.0,FOR_SALE,BUY_REGULAR,2.0,94.0,0.0,HYPER_EQUIPPED,0,0,1,9.0,0,,0,2.0,0,AS_NEW
9535,1390,APARTMENT,APARTMENT,375000.0,FOR_SALE,BUY_REGULAR,3.0,180.0,0.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,,0,4.0,0,AS_NEW
9536,1970,APARTMENT,APARTMENT,380245.0,FOR_SALE,BUY_REGULAR,2.0,91.0,0.0,USA_HYPER_EQUIPPED,0,0,1,45.0,0,,0,,0,AS_NEW
9537,8710,APARTMENT,LOFT,387000.0,FOR_SALE,BUY_REGULAR,3.0,142.0,0.0,INSTALLED,0,0,1,15.0,0,,0,2.0,0,GOOD
9538,1070,APARTMENT,APARTMENT,395000.0,FOR_SALE,BUY_REGULAR,1.0,106.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,,0,,0,AS_NEW
9539,2870,APARTMENT,APARTMENT,395000.0,FOR_SALE,BUY_REGULAR,2.0,125.0,0.0,USA_HYPER_EQUIPPED,0,0,1,14.0,0,,0,3.0,0,AS_NEW
9540,8300,APARTMENT,APARTMENT,395000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,,,0,0,1,,0,,0,2.0,0,TO_BE_DONE_UP
9541,1050,APARTMENT,APARTMENT,399000.0,FOR_SALE,BUY_REGULAR,3.0,100.0,0.0,USA_HYPER_EQUIPPED,0,0,1,11.0,0,,0,3.0,0,AS_NEW
9542,3000,APARTMENT,APARTMENT,399900.0,FOR_SALE,BUY_REGULAR,2.0,99.0,0.0,HYPER_EQUIPPED,1,0,1,,0,,0,,0,AS_NEW
9543,8710,APARTMENT,APARTMENT,412000.0,FOR_SALE,BUY_REGULAR,3.0,142.0,0.0,INSTALLED,0,0,1,15.0,0,,0,2.0,0,GOOD
9544,8300,APARTMENT,APARTMENT,425000.0,FOR_SALE,BUY_REGULAR,2.0,79.0,0.0,INSTALLED,0,0,0,,0,,0,,0,AS_NEW
9545,8300,APARTMENT,APARTMENT,430000.0,FOR_SALE,BUY_REGULAR,2.0,70.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,JUST_RENOVATED
9546,8300,APARTMENT,APARTMENT,465000.0,FOR_SALE,BUY_REGULAR,2.0,65.0,0.0,INSTALLED,0,0,0,,0,,0,,0,JUST_RENOVATED
9547,2018,APARTMENT,APARTMENT,475000.0,FOR_SALE,BUY_REGULAR,4.0,183.0,0.0,INSTALLED,0,0,1,15.0,0,,0,2.0,0,GOOD
9548,8434,APARTMENT,APARTMENT,495000.0,FOR_SALE,BUY_REGULAR,3.0,88.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,GOOD
9549,1348,APARTMENT,APARTMENT,500000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,,,0,0,1,7.0,0,,0,,0,
9550,2000,APARTMENT,APARTMENT,500000.0,FOR_SALE,BUY_REGULAR,2.0,100.0,0.0,USA_HYPER_EQUIPPED,0,0,1,18.0,0,,0,,0,AS_NEW
9551,1050,APARTMENT,APARTMENT,525000.0,FOR_SALE,BUY_REGULAR,2.0,110.0,0.0,NOT_INSTALLED,0,0,1,3.0,0,,0,2.0,0,
9552,1348,APARTMENT,GROUND_FLOOR,525000.0,FOR_SALE,BUY_REGULAR,3.0,139.0,0.0,INSTALLED,0,0,1,,0,,0,,0,AS_NEW
9553,8400,APARTMENT,APARTMENT,525000.0,FOR_SALE,BUY_REGULAR,2.0,117.0,0.0,INSTALLED,0,0,1,9.0,0,,0,2.0,0,AS_NEW
9554,9620,APARTMENT,APARTMENT,550000.0,FOR_SALE,BUY_REGULAR,4.0,300.0,,,0,0,0,,0,,0,2.0,0,GOOD
9555,2970,APARTMENT,APARTMENT,559000.0,FOR_SALE,BUY_REGULAR,3.0,180.0,0.0,INSTALLED,0,0,1,8.0,0,,0,3.0,0,AS_NEW
9556,2018,APARTMENT,APARTMENT,565000.0,FOR_SALE,BUY_REGULAR,3.0,229.0,,,0,0,1,15.0,0,,0,2.0,0,GOOD
9557,1050,APARTMENT,APARTMENT,575000.0,FOR_SALE,BUY_REGULAR,2.0,105.0,,,0,0,1,10.0,0,,0,2.0,0,AS_NEW
9558,1180,APARTMENT,APARTMENT,595000.0,FOR_SALE,BUY_REGULAR,2.0,133.0,,,0,0,1,21.0,0,,0,2.0,0,AS_NEW
9559,3020,APARTMENT,APARTMENT,595000.0,FOR_SALE,BUY_REGULAR,5.0,669.0,,,0,0,0,,1,380.0,0,3.0,0,GOOD
9560,1180,APARTMENT,APARTMENT,599000.0,FOR_SALE,BUY_REGULAR,3.0,167.0,0.0,INSTALLED,0,0,1,,0,,0,4.0,0,AS_NEW
9561,8434,APARTMENT,APARTMENT,614000.0,FOR_SALE,BUY_REGULAR,2.0,74.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,AS_NEW
9562,2000,APARTMENT,APARTMENT,665000.0,FOR_SALE,BUY_REGULAR,3.0,200.0,,,0,0,1,15.0,0,,0,2.0,0,AS_NEW
9563,2018,APARTMENT,APARTMENT,665000.0,FOR_SALE,BUY_REGULAR,3.0,200.0,,,0,0,1,15.0,0,,0,2.0,0,AS_NEW
9564,1040,APARTMENT,APARTMENT,675000.0,FOR_SALE,BUY_REGULAR,4.0,182.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,0,2.0,0,AS_NEW
9565,9600,APARTMENT,APARTMENT,680000.0,FOR_SALE,BUY_REGULAR,7.0,600.0,0.0,INSTALLED,0,0,0,,0,,0,3.0,0,GOOD
9566,1180,APARTMENT,APARTMENT,695000.0,FOR_SALE,BUY_REGULAR,3.0,210.0,,,0,0,1,25.0,0,,0,3.0,0,
9567,8300,APARTMENT,APARTMENT,699000.0,FOR_SALE,BUY_REGULAR,2.0,91.0,,,0,0,0,,1,,0,,0,AS_NEW
9568,3020,APARTMENT,LOFT,745000.0,FOR_SALE,BUY_REGULAR,5.0,505.0,,,0,0,0,,1,380.0,0,3.0,0,GOOD
9569,2800,APARTMENT,DUPLEX,774000.0,FOR_SALE,BUY_REGULAR,3.0,230.0,0.0,HYPER_EQUIPPED,0,0,1,70.0,1,140.0,0,,0,AS_NEW
9570,1050,APARTMENT,PENTHOUSE,1100000.0,FOR_SALE,BUY_REGULAR,4.0,240.0,0.0,INSTALLED,0,0,1,2.0,0,,0,,0,GOOD
9571,1180,APARTMENT,APARTMENT,1480000.0,FOR_SALE,BUY_REGULAR,3.0,260.0,0.0,INSTALLED,0,0,1,,1,,0,4.0,0,AS_NEW
9572,1180,APARTMENT,APARTMENT,2250000.0,FOR_SALE,BUY_REGULAR,3.0,280.0,0.0,INSTALLED,0,0,1,34.0,1,,0,4.0,0,AS_NEW
9573,1080,APARTMENT,APARTMENT,,FOR_SALE,PUBLIC_SALE,2.0,91.0,0.0,INSTALLED,0,0,1,,0,,0,,0,
9574,3440,APARTMENT,GROUND_FLOOR,254000.0,FOR_SALE,BUY_REGULAR,2.0,79.0,0.0,INSTALLED,0,0,1,21.0,0,,0,2.0,0,AS_NEW
9575,1000,APARTMENT,APARTMENT,585000.0,FOR_SALE,BUY_REGULAR,2.0,109.0,0.0,HYPER_EQUIPPED,0,0,1,9.0,0,,0,3.0,0,AS_NEW
9576,1050,APARTMENT,APARTMENT,585000.0,FOR_SALE,BUY_REGULAR,2.0,109.0,0.0,HYPER_EQUIPPED,0,0,1,9.0,0,,0,3.0,0,AS_NEW
9577,1970,APARTMENT,APARTMENT,2881000.0,FOR_SALE,BUY_REGULAR,15.0,802.0,,,0,0,1,,0,,0,,0,
9578,8301,APARTMENT,APARTMENT,665000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,INSTALLED,0,0,1,,0,,0,2.0,0,GOOD
9579,3590,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
9580,8301,APARTMENT,APARTMENT,430000.0,FOR_SALE,BUY_REGULAR,2.0,108.0,0.0,INSTALLED,0,0,1,16.0,1,,0,,0,AS_NEW
9581,1000,APARTMENT,APARTMENT,600000.0,FOR_SALE,BUY_REGULAR,2.0,163.0,0.0,HYPER_EQUIPPED,1,0,1,50.0,0,,0,,0,
9582,3000,APARTMENT,PENTHOUSE,700000.0,FOR_SALE,BUY_REGULAR,3.0,146.0,,,0,0,1,118.0,0,,0,,0,AS_NEW
